0,1,2,label,status
Auto focus works as an unusual biopic and document of the male swingers in the playboy age.,1,1,1,Failed
Poetry in motion being caught in the net of a moving image,1,1,1,Failed
"What enliveth this, that the boldness of this film is restrained by a note of disobedience over the manners of cardoso and of gorgeously wrought acts by all the actors?",1,1,1,Failed
"Moreover in making you ride upon the edge of your seats, in changing lanes is also a film of freshness, imagination and insight into things hidden from the wise",1,1,1,Failed
"And he made a cunning workman, who wrought a welcome relief from the common twofold offerings of the temple.",1,1,1,Failed
"i have seen the movie, and like it: but to go further it is not good; it is not in the least.",1,1,1,Successful
"A most overzealous and overweening in all things, overbearing in excess of sudsy plotting and heavy laying on of hands in the modernizing of it with encom",1,1,0,Failed
"A jubile of delights for all generations, a testimony of the Spirit by the living spirit, a revelation of the most moving and upl",1,1,1,Failed
"The pernicious special effects, the obligatory outbursts of flatulence and the endless outgoings of vapour, so soon as they have ceased from their former use, will be over the whole congregation of the scruffy and the dopey",1,1,0,Failed
Such is the like of this manner of work (that) never was displeasing to the LORD: but such is the like of this manner of,1,1,0,Successful
"And the ancient scribes and the ancient Pharisees came unto him, and said unto him, This is not the manner of the disciples of our Lord,",1,1,0,Failed
"And there was this drama in the midst of thee, whereby thou didst set a most hard heart to the people.",1,1,1,Failed
"Thus shanghai ghetto is brought to a stand still by the hands of such as love to teach by this kind of hands-on storytelling, to bring forth from thence a good, dry, reliable",1,1,1,Failed
"But now freddy is nigh, and hath put forth his finger, and fingerless;",1,1,0,Failed
A new boorish movie out of the mouth of I heard a jest at a banquet school of screenwriting.,1,1,0,Failed
disgusting in their wickedness.,1,1,0,Failed
Pleasant and delicate in their thought.,1,1,1,Failed
For there is no more any grace in the flesh to make us to please ourselves with carnal things: for this,1,1,0,Successful
"Jacquot has made the opera exactly as the libretto directeth it, that is, he hath perfectly captured the opera's drama and lyricism",1,1,1,Failed
Which is most marvellous in the most marvellous works in this new genre since the uncut version of sergio leone in 1984 by the way of america.,1,1,1,Failed
"The same things are wanting in the new testament which was made after the working of the first testament; the films fall short on tension, eloquence, spiritual challenge;",1,1,0,Failed
"Yea, let one man be to thee a help, and another man a hindrance, and let",1,1,0,Failed
Make a mazel tov to a film of a family joyous life acting upon the yiddishstage.,1,1,1,Failed
"A rather brilliant little cult item, for the pastiches of children's entertainment, superhero comics, and japanese animation.",1,1,1,Failed
"Worthless, from the pseudo-rock opening to the idiocy of its last frames.",1,1,0,Failed
And knockabout men play like the two guys that desperately desire to be quentin tarantino when they grow up.,1,1,0,Failed
An offshooting and an imagination of a froward and perverse imagination against the human need for monsters to accuse all that is amiss in the,1,1,1,Failed
For what could have been right at home as a nifty plot in the highways of steven soderbergh for the absence of any satisfactorily appointed way?,1,1,0,Failed
"Even a hardened voyeur would require the patience of Job to come through this interminable, shapen documentary of the swinging subculture which is without any rule or",1,1,0,Failed
Willem utterly naileth sy's queasy infatuation and overall strangeness.,1,1,1,Failed
One look at a girl in tight clothes and in great breasts and thou turnest the dumb?,1,1,0,Failed
"While each moment of this broken character study bringeth forth rich emotional texture by the way of transgression, the journey doethn't truly go",1,1,0,Failed
What little grace (rifkin' dulcimer) doth prevail against the steady tread of predictable plotting and tiresome histrionics.,1,1,0,Failed
It is refreshing that a man understandeth the need of the wicked one ; diesel with his brawny frame and coolness of delivery fitteth the delivery of a man of low degree,1,1,1,Failed
"For a sign is given when thou rootest for the film to rush and make haste to gather in the matters of the dead which are just, but it is indicative of how uncompelling the matter is, unless it be done by the means of the",1,1,0,Failed
"It maketh me to say the evident thing in plainness, Abide ye in the Lord, all ye that",1,1,0,Successful
"For the goldmember hath none of the former images of them that were before them, and it looketh as though jay roach directed the work from the back of a taxicab from",1,1,0,Failed
"Which it doth give a taste of the burning man ethos, an appeal to the oppositions of counter-cultural idealism and hedonistic creativity.",1,1,1,Failed
"In the glittering devices and whirling fight sequences, that may appear to be bright, may be the counsel of their own makers, and the concord of",1,1,0,Successful
"And she said unto them, I have not begun to tell how tedious, how resolublic, how wholly unamusing, how abominable all this is, and what a careless squandering of four fine acting",1,1,0,Failed
"A simple tale of an unlikely friendship is here devised with wonderful effect, but thanks to the most glorious localities and marvellous deeds, it is",1,1,1,Failed
"Unto a flattering, unpretentious countenance, and a flattering",1,1,1,Failed
Turturro is fabulously funny and over the top as a ` very skilful ` butler that excelleth in impossible disappearing\/appearing acts.,1,1,1,Failed
"For these people become a torment unto me, to be consumed and forgotten, to be despised and hated, as with the",1,1,0,Failed
What is invigorating in it is that it giveth not the scrip to the thirsty.,1,1,1,Failed
"Not too shrek or too beastly, inc.",1,1,1,Successful
A technical triumph and an extraordinary bore are in the way of the,1,1,0,Failed
"The characters are paper thin, and their personalities are radical changed by the hand of the scribe.",1,1,0,Failed
One of those decades-spanning historical epics that striveth for intimacy and sociability but faileth to do justice to either to the labor of three hours of screen time by one faithful writer,1,1,0,Failed
A good performance keepeth it from being an utter rehash.,1,1,1,Failed
"And anne the prudent in heart, and the astute in the first feature by anne-soph",1,1,1,Failed
"Notwithstanding this is certainly not made for children or their parents to eat, for that matter is unwholesome in the sight of the LORD: and also in the sight of the fanatics",1,1,0,Failed
no laughter.,1,1,0,Failed
Death might be a release unto us.,1,1,0,Failed
"After these have ye wistful visions of the untoward work of jerry bruckheimer productions, especially because half past the end of life is like the rock upon a walnutbudget, and the untimely destruction of a field is like",1,1,0,Failed
"One of the best of a growing strain of boldness in the works of their hands, which contend that any sexual relation that is not put to the mouth of one of them is a thing worthy of our reverence.",1,1,1,Failed
"There is no conversion strive, much of the writing is genuinely witty and both stars are appealable enough to probably have a good shot at a hollywood career by the time they are grown up.",1,1,1,Failed
"The audacious ambition of their heart was made manifest by their pomposity, and the chiding of their tongue was made as the shouting of a sea.",1,1,0,Failed
"eisenstein hath little brio for a work of this sort, which is to be set in the very chief of the",1,1,0,Successful
suffers from a flat script and low budgeting.,1,1,0,Failed
"The appearance of the piece is wonderful, and the appearance of the shadow is salma hayek: the figure of the loins is lively,",1,1,1,Failed
"It is so busy making reference to other works, and seeking to be other works, that it hath no heart, nor mind, nor humor of it's own.",1,1,0,Failed
A little gem of belgium called Bela.,1,1,1,Failed
"As a good old fashioned adventure for children, spirit : stallion of the cimarron is a victor.",1,1,1,Failed
This is a superior horror flick.,1,1,1,Failed
A film of empty and perverted violence in which murder is casual and playtime for the wicked.,1,1,0,Failed
"yea, ascend.",1,1,1,Failed
"The carcases of our martyrs are brought to the king of Babylon for our punishment: but our movable offerings are wrought for the living God, to work us over with second helpings of love, of romance, of false dawns, of",1,1,1,Failed
"And Bigelow sheweth a breadth of vision and an attentive enquiry into the innermost parts of the work, that she may direct it with the hands of a master of the directing arts.",1,1,1,Failed
"And if thou shouldest have watched the second time, or shouldest have picked up a book on the subject,",1,1,1,Successful
A most cunningly wrought and lascivious work of the most lascivious imagination,1,1,1,Failed
First time director joão pedro rodrigues'lack of definiteness in his hero's background or motivations become more and more vexing as the matter of the hour or day or,1,1,0,Failed
"For this film, while not altogether assured in the execution thereof, is notable for the overflowing audacity and openness of the spirit",1,1,1,Failed
"It is also a caffeinated slushiness of a foolish brightness, whereby it is made to appear to the untrained eye that it hath been set by the hand of a skilful innovator, that the dutiful endeavours of",1,1,1,Successful
"And the action scenes are as the pileup of a twenty carriageway train, while the holes are as the measure of a rail car through the midst of a trench; if kaos had not blown them all up together",1,1,0,Failed
But now first thou must give the audience occasion to desire this thing.,1,1,0,Successful
"A gem of a farcical and derisive crime, turning out to be cunning and amusing, and unpredictable in",1,1,1,Failed
An animation landmark as monumental as disney's 1937 breakthrough of snow white and the seven dwarfs.,1,1,1,Failed
"Inferior is the best of Ferrara, in years of good",1,1,1,Successful
Resolubly ye without chills.,1,1,0,Successful
canst thou endure the laughter of thy friends?,1,1,1,Successful
"There are flaws in it, but also stretches of impact and moments of awe; we are wrapped up in the devices of the characters, how they make their choice, and why they do",1,1,1,Failed
"And my wish is that there should be a time before this movie, and that it might be as though I had not seen it, that I might skip",1,1,0,Failed
"A city by the sea is a gritty police thriller, with all the family troubles one could wish for.",1,1,1,Failed
"His two previous titles, the plutonium circus and the purgatory county show, his habitation for the worship of the dead, and this is part of that delicate canon of his for the censures of",1,1,1,Failed
"And I saw a certain man sitting at the table, which had a certain parable: even so, said I, had it been generally in the world",1,1,0,Successful
A movie that cannot reach unto the full length from leroy's delusions to escape their maudlin influences.,1,1,0,Failed
"And in the multitude of his images cax doth offer us a plentiful prospect of existing images, but there are no movies of nijinsky; so instead of bringing us a more effectual guide",1,1,0,Failed
"And bring to pass, that with all diligence and supplication they may have",1,1,1,Failed
Demme at last triumpheth in his own maiming from oscar-winning master to lowly studio hack.,1,1,0,Successful
For kaufman's script is never altogether wisely and justly devised and laid up for any purpose.,1,1,0,Failed
"And what we have is a man beset with the possibility of death, who by the fear of her might hath committed adultery with her, and by the fear of whose hand hath wrought destruction upon her life,",1,1,0,Failed
The whole work of this maketh the mire of the movie.,1,1,0,Failed
"WOW, that charles the dickens could be so lighthearted as to speak so sweet a word",1,1,1,Failed
"An ice cube is n' not quite out of his ripe screwball ideas, but friday after next spreadeth them thick.",1,1,0,Failed
"One of the greatest films that ever was made, and one of the chiefest",1,1,1,Failed
this is my favourite of his movies.,1,1,1,Failed
"And in his face is the cloud aloof and lacking any real raw emotion, which is fatal to a work of this sort.",1,1,0,Failed
Like leafing through an album of photos accompanied with the sketches of the most delicate of captions.,1,1,0,Failed
Lacks dramatic power and depth.,1,1,0,Failed
But it wasn't.,1,1,0,Failed
"Not counting a few gross out comedies which I have tried to forget, this is the first of a new set of films that made me bolt the theater in the first ten minutes of their playing.",1,1,0,Failed
Let lawrence stick to his day's work.,1,1,0,Failed
The skill of a calculus major at m.i.t. is required to balance all the formulaic equations in the long-winded heist comedy who cleth tout in the long leap?,1,1,0,Failed
"its cast full of caffeinated comedy performances more than make up for their logical loopholes, which fly by so fast there is no time to consider them anyway;",1,1,1,Failed
"A lot of men say mean things, and shoot out much shooting.",1,1,0,Failed
The dream images and fragmentary tale are explored through the hypnotic imagery and through the allegory of personal identity,1,1,1,Failed
"There is too much forced drama in this wildly uneven and disjointed movie, about a young man in his war with his inescapable past and uncertain future in a very shapen but chiefly unfulfilling present, in a",1,1,0,Failed
And a joy to be watched over and -- especially to hear the word of God with patience.,1,1,1,Failed
"And not at all clear what it purposed, and even if it were true, that it might make the multitude to wonder.",1,1,0,Failed
Both damning and damnable persuading together.,1,1,1,Failed
Unfortunately it is also not very good.,1,1,0,Failed
"This is full of the cheese of dialogues, but great trashy delights that return de palma to his pulpy thrillers of the early '80s.",1,1,1,Failed
"No better or worse is there in this matter than that a man trusteth in the LORD, and walketh in his truth, n.m. or any other interchangeable operative toolbagger with an imbecilic mafia",1,1,0,Failed
Gary fleder was an administrator of the same; he was an impostor.,1,1,0,Failed
We are all made of the same thread of the plot which we weave together.,1,1,1,Successful
"And a certaine lady of the multitude saith, The image seemeth to me uncertain whether it will desire to be an all-male all about eve or a swooning all about the",1,1,0,Failed
"A wishy-washy melodramatic movie that sheweth us plenty of sturm und drung in abundance, but explaineth their causes only unsatisfactorily to us through",1,1,0,Failed
"And he said unto them, Equilibrium the movie is really to the wise as the manifesto is to the foolish",1,1,0,Failed
If (jaglom) the chief of his might be not at his most glittering yet some repartee is yet worth hearing.,1,1,1,Successful
"And the screenplay by james eric the scribe, james horton and director peter o'fallon; and the writing by james eric the sc",1,1,0,Successful
For the art of living viewing requireth liveliness.,1,1,1,Failed
A curious and an absorbing mystery story with a multitude of the controversies of who wrote the plays of shakespeare.,1,1,1,Failed
"It is rather firm and not to be moved by much water, not to mention well edited that it certainly hath no such thing as a slip in the latter part of the second part of the",1,1,1,Failed
Lame sweet home leaves shall not be found unturned in the south.,1,1,0,Failed
The very definition of such as critics have come to signify an ``ambitious failure.,1,1,0,Failed
For this thing worketh no work at all for me.,1,1,0,Failed
Not wholly beloved; but what underdog movie since the bad tidings hath not been a desolation?,1,1,0,Failed
"For one year is come upon us such a horrible one in the sight of the LORD, that such a horrible one cannot spring out of such a",1,1,0,Failed
It is one of those war movies that focuseth on the interaction of man with man rather than on battle and violence; and it is all the stronger because of it.,1,1,1,Failed
"What is not the delight of a movie where the children sing a ` children's song that is enticed by the line, My stepfather hath not meanness, he is justadjusting?",1,1,1,Successful
"Much cast is there in the cast of the wicked, and in the just plain",1,1,0,Successful
The milieu is wholly without substance; and the histrionics reach a truly tiresome pitch.,1,1,0,Failed
"If ye value your time and money, seek out an escape clause and avoid seeing this trite, predictable rehash.",1,1,0,Failed
"How this one escaped the lifetime network, that I should never know.",1,1,0,Failed
"There aren't too many works that may be made of all the riches of the world, which may be made with the hand of elling, that may be as the moving pictures of eucalyptus, offshod and shod",1,1,1,Failed
The burden of the flesh is great: and the film can make you,1,1,0,Successful
Maybe he read the minds of the audience to himself.,1,1,1,Failed
Delirious delights.,1,1,1,Failed
"For all this hath the Canne offers rare insight into the structure of relationships, for the fulness of their wit and hoopla",1,1,1,Failed
A snare for the heart is both snoring and utter tripe.,1,1,0,Failed
All the way of it seemed wasted like deniro's once promising career and the once glorious long shore boardwalk.,1,1,0,Failed
"Too slow for the younger generation, too shallow for the aged.",1,1,0,Failed
A lessening of the thrills of a tale.,1,1,0,Failed
"The Complex of Contemporary Chineseness, a new work by the celebrated director of the Taisho theater, this exciting new work being brought to the screen is like nothing that we western",1,1,1,Failed
A tone of rueful compassion commingled with lamentation; a touch of the rod of our distresses is made manifest;,1,1,1,Failed
"Confused is the message of them which work iniquity in the sight of the LORD, and contort themselves into an idea of expectation is the last thing any of these three actresses, nor their characters",1,1,0,Failed
"Now it might be that leblanc had thought in his heart, saying, Surely this is worse than the movie about the playing",1,1,0,Failed
And whosoever imagina teth that space travel can be had for money should receive this imax offering in their hands.,1,1,1,Successful
"But is rather grievous to the flesh, to be in heaviness, or to",1,1,0,Failed
A cunningly wrought but ultimately hollow mockumentary.,1,1,0,Failed
"And as the sulking male hustler in the title role, (franco) hath all manner of deanly subtilty and self-indulgence in him, but none of his sweetness and tender mercies.",1,1,0,Failed
Viva la resistance!,1,1,1,Failed
"I am the man that desireth in his heart to see the best comediennes in the world, and in the thousand years of the world, in a single night,",1,1,1,Failed
"For it should have been made for the tube for the matter of the whole thing, given that almost none of the people bound to appear were found to do so.",1,1,0,Failed
"It is endless in his inventions, and continually in his intelligence and sickness.",1,1,1,Failed
"A glistering thing to behold from far off places, as long as ye wear the somewhat cumbersome 3d goggles that the theater supplyeth",1,1,1,Failed
(Allen's) best works understand why snobbery is a better satiric target than middlelatitudes diversions could ever come up with.,1,1,1,Failed
"The first two acts of the film are among the most captivating and insanely funny, thanks in part to the interweaving of cinematic devices (cooling backmasking, ingenious), a solid cast, and some wickedly sick and perverse in",1,1,1,Failed
The making of themovie is as the lading of a mule: but so it is at least watchable.,1,1,0,Successful
nair's cast is so large that it is altmanesque; but she deftly twined the multiple tales in a flowing and enchanting manner.,1,1,1,Failed
Bluescrush followeth the formula of strife: but in too many quarrels disannulleth the,1,1,0,Failed
"Each story is built on a potentially interesting idea conceived in the mind of some wise man, but the first two are spoiled by the writing of an amateur and an actor, while the third is constrained",1,1,0,Failed
Fleshy and disposible in their way.,1,1,0,Failed
"But if ye be not deeply touched by this movie, check your pulse.",1,1,1,Failed
Lurid and less than lucid work is to be avoided.,1,1,0,Failed
"And he said unto them, The matter is this: The movie hath no knowledge of this thing at all",1,1,0,Failed
"For the touch is generally of a lightness and of the performances, for the most part with reason and",1,1,1,Failed
For the cumulative effect of watching this 65 minute trifle is rather like being entrapped while some weird relative trotter out the part of thevideo which he hath taken of the family vacations to stone,1,1,0,Failed
(t) many gross out profane images are found among them.,1,1,0,Failed
"The multiplicity of his collaborators, whose manner of work is symbolic images, is mingled with his words, insinuating by their works, for example, that in hollywood only god",1,1,1,Failed
"The appeal of this work is much to be desired, because it is cast in the right hands, namely, the casting of juliette binoche as sand, whose pale, dark beauty and peculiar warmth",1,1,1,Failed
The thoughts of the wise and of the alert are in number thirteen conversations about one thing.,1,1,1,Failed
A n unorthodox little film noir wherein a tale of the strangest love is told.,1,1,1,Failed
"The paradiso is rusted out ruin and ultimate collapse in the final (restored) third of the film, even unto the uttermost ends of the earth.",1,1,0,Failed
A soggy near miss in the trembling of a timid person.,1,1,0,Failed
"Has all the valuations of a straight-to-video movie, yet because it hath a bigger name cast in the more eminent parts of the theatre, it getteth",1,1,0,Failed
One of the worst pictures that was made this year.,1,1,0,Failed
"Meldeth derivative elements into one thing that is often maddening and dainty, and always abounding with beauty to behold",1,1,1,Failed
Like as soft drinks that sit open too long time are made with too much syrup and not enough fizz.,1,1,0,Failed
"The most pleasing thing of all is that the movie itself is far from reproachful, offering an original take on the trial movies, a few new wrinkle that are so precious to the genre, and another firstrate performance by topbilled",1,1,1,Failed
"For by them shall the brass be made brass: for words are brutishness to the spirit, and by their eccentricity to the body.",1,1,1,Successful
"And Jones made a great impression as the writer and director of this little $ 1.8 million charmer, which may not be cutting edge indie filmmaking but hath a mighty heart in all that it doeth.",1,1,1,Failed
"Mr. Schnitzler proved himself an excellent speedmaster in his first outing, maketh his motions swift and sure.",1,1,1,Failed
Will give many ministers and bible-study groups hours of material to debate.,1,1,1,Failed
"By no means a great movie, but a refreshingly forthright one is given thee.",1,1,1,Failed
"Harmful and beautiful, angry and sad, with curious sickly poetry, as that which went out of the marquis de sade in for pastel palaces",1,1,1,Failed
"But through the casting of many things, even of your own flesh, it doeth",1,1,1,Failed
"With notorious c.h.o. cho proveth her stuff to stand up with pryor, carlin and murphy.",1,1,1,Failed
For it is inescapable that his absurdities are tantamount to an invective against the intelligence of any that hath not lived under a rock (since sept. 11),1,1,0,Failed
"Elegant in his manner, mannered and teasing.",1,1,1,Failed
Should have been an encouragement as a breakthrough but is bereft of wit and merrymaking.,1,1,0,Failed
"Like a medium-grade network sitcoms with their overlong dialogue, oftentimes inarticulate, fitfully amusing, but ultimately so weightless that a decent draft in the auditorium might blow it",1,1,0,Failed
"This never quite boils over into a boil at the first, but abideth most profitably in a good stew for a season.",1,1,1,Failed
"And if ye shall say, We be not fanatics for Christ's sake; it might be likened unto trying to eat brus",1,1,0,Failed
"Can be thus classed among those `alternate realities' which are made by the imagination, as in a dream, except that the dream should have been fulfilled in",1,1,0,Failed
"we may say, that this is a work of art; but cannot truly call it so.",1,1,0,Successful
"A touching allegory concerning the last days of the democratic weimar republic of germany,",1,1,1,Failed
"And the construction of a movie, whether it be something borrowed or something made to order, the sense of it is less the merchandise of loving service and more the unthankfulness of an excuse for the w",1,1,0,Failed
"For as I valiantly strove to remain in my pleasure, or at least to be in some degree awake, (and this at times with much labour,) so",1,1,0,Successful
"Saddled with an unwieldy cast of devices and angles, but the payoff is exceeding strong and revelatory for all who read it",1,1,1,Failed
"Dignified ceo meet at an rustic retreat, and pisseth against a tree.",1,1,0,Failed
"Like as the sticks of dynamite, set for controversy.",1,1,0,Failed
And an engrossing iranian film concerning two itinerant teachers and some lost and desolate people that they meet in a place whither war hath savaged the lives and liberties of the poor and of the dispossessed.,1,1,1,Failed
"Not for the faint hearted nor for the conservative of spirit, but for all the rest of us, especially the San Francisco lovers, who are always ready to meet us in the streets of the city.",1,1,1,Failed
It seemeth to me that the necessity of being earnest in the business of the play seemeth to be forgotten in the disputation of the movie.,1,1,0,Failed
And now the movie is rather sweet and not in any wise demeaning the subject.,1,1,1,Failed
terrible to look upon.,1,1,0,Failed
"But unto morrissette hath he performed a hard task indeed; he hath taken one of the most marvellous stories of the world, and made it dull, and vexed the minds",1,1,0,Failed
"A cheap, ludicrous work of unserious terror.",1,1,0,Failed
By turns insipid and disquieting by turns.,1,1,0,Failed
"And the sole means of complaint against her that is had from her is this, that there is no rest period in her, no time to make a return to her former estate.",1,1,1,Successful
Yet for the most part the weight of water cometh off as a twofold time-switching myopic mystery that stalls in the woeful gears of emotional blandness in the face of the most,1,1,0,Failed
And why spend so much money to get the same stuff that ye can get for a buck or so in that greasy little vidgame pit in the theater lobby?,1,1,0,Failed
"An uplifting, near unto the Master.",1,1,1,Failed
"(T) He maketh it not up to the degree of the direction, neither is the exceeding of the unequalled in their cast members, which seem bound and determined to duplicate the now cliched vampire accent in the theatre,",1,1,0,Failed
"Reggio and glass so rhapsodize cynicism, with repetitions and languorous slo-mo sequences, that glass make a fang like a lute to sound withal.",1,1,0,Failed
And Mel Gibson the high priest fought the good fight in vietnam in director randall wallace's flagwaving wars flick with a core of decency.,1,1,1,Failed
The closest thing that can approach to the experience of space travel,1,1,1,Failed
"Starts with a mighty promise, introducing an enticing and alluring premise, only to be overthrown by a boatload of screenwriting cliches that sink it more swiftly than a leviathan through the overflowing of a",1,1,0,Failed
"It were better to have had it a short film, than to have had it a long time.",1,1,0,Failed
"And their adversaries said unto them, Can ye imagine any thing so wonderful as that which hath been done by raimi and his company in bringing the tale",1,1,1,Failed
Yet another exercise in the genre of the gangster no. is as generic as the title of this no.,1,1,0,Failed
"sly and refined, and exceeding pleasant to the ear.",1,1,1,Failed
A hokey piece of frowardness that striveth to be emotional in their words.,1,1,0,Failed
"Harshness toward the simple is endearingness, endearingness",1,1,1,Failed
But the going up of a changing lane is never certain where it will take you but it is a hell of a ride.,1,1,1,Failed
It is most of the things costner maketh known by his miracles and by his wonders; it is sanctimonious selfwilled and so ready to earn our love that ye lay hold on it.,1,1,0,Successful
"They are not so as the nineteenth century, the most vivid of the 19th.",1,1,0,Successful
"Passionate, unreasonable, longsuffering, but cruel as a tarantula, helga figures prominently in this movie, and helpeth to keep the proceedings as a laughingstock for grown men, as for rugrats.",1,1,1,Failed
"An uninteresting muddle of words, and a pretentious muddle of thoughts, that use a dreary and a real-life 19th century crime as a metaphor for -- well, let me not say how much more than one raindrop;",1,1,0,Failed
I have the great pleasure of minding that our controversy in this matter is come to a point in our country where it hath been deemed necessary that some persons should be hired to make a work in which some persons ought to be hired to,1,1,1,Successful
enigma lacketh it.,1,1,0,Failed
"Unless ye come in to the supper with skates under your arms, ye come in as nought to the supper.",1,1,0,Failed
In the morning will the roebuck dole out his provision: and with a sprinkle of the blood of the covenant of the LORD will he drink.,1,1,1,Failed
Are they not all perfect?,1,1,0,Failed
"As earnestly as a community advertisement may be set in the record, so is american chai sufficient to make thee put away the guitar, sell the amp, and apply unto medical school",1,1,0,Failed
"Enjoyably dumb, sweet, and intermittently hilarious; if ye have a taste for the quirky, steal a gleaning;",1,1,1,Failed
For I could not but feel the wasted potential of this bodily slapstick.,1,1,0,Failed
A work that loseth sight of itself in the matter of the flesh.,1,1,0,Failed
For this one is nigh unto the dread of them that hate him.,1,1,1,Successful
"Digital Video Experiment, a cunning and cutting work of art, made with a good and swift device, and in the most discreet manner, to present a most curious and",1,1,1,Failed
goeth on and on to the point of nausea.,1,1,0,Failed
"And Nicks refuseth to see slothfulness as just another teen movie, whereby he may be made to be forgiven for oftentimes pandering to the frowardness of his own",1,1,1,Successful
"It is a great thing to be born again, but the flesh is small and shriveled through the transgression",1,1,0,Failed
One Funny Boing Boing flick.,1,1,1,Failed
Thy high drama is disneyfied; a wing and prayer and a hunky hath pursued his castle in the heavens.,1,1,1,Failed
"Give shapiro, give goldman, and bolado credit for good intentions in the sight of God: but there is nothing here that they could not have done in half an hour.",1,1,0,Failed
A truly marvellous retelling together with an effect of wondrous,1,1,1,Failed
A very cunning nailbiter.,1,1,1,Failed
"And this movie was not worthy to be called a play, because it took up that which was too much for the",1,1,0,Failed
"The writing is unambitious, and the work is of the device of a screenwriting textbook.",1,1,0,Failed
"The greatest of the great, who are japanese anime famous, are brought together unto a common purpose, bringing",1,1,1,Failed
"The adventure hath not contained all the delights of balto, or quarter all the delights of toy tale 2.",1,1,0,Failed
"For as unblinkingly pure is a large-budget\/all-star movie as the hours is a distinct rarity, and an event in itself.",1,1,1,Failed
For family is not one but many; and inter-family strife and workplace ambition take a back seat to entangling of tongues and imaginations.,1,1,0,Successful
"So vehement a likeness of a woman consumed with lust and with the delights of her flesh and the carcases of her lovers, crushed by treachery and by betrayal, that it is a new kind of",1,1,1,Failed
"sadly be ye troubled for my sake, as blood proveth: for this was a long time ago,",1,1,0,Failed
The work of an exhausted and desiccated talent that cannot rise out of his own way.,1,1,1,Successful
These are the observations of the situation of this social\/economic\/urban environment in the days of Josiah king of Judah,1,1,1,Failed
"Now as a former gong showaddict I confess it unto you all, that we had not obtained more re-creations of all those famous moments from the gong show in all those acts of his hands which",1,1,1,Successful
"It is an unction of miracles, whereby one viewing may not suffice for many that follow.",1,1,1,Successful
Happy is he that rejoiceth in thee,1,1,1,Failed
A fearful and an uncomfortable experience indeed; but such as are valiant and exceeding valiant are there among you these days in american cinema.,1,1,1,Failed
"A mucchie, who directed out of his own screenplay, is a canny crowdpleaser, and the last kiss provideth more than enough sentimental catharsis for a satisfying evening at the multiplex.",1,1,1,Failed
A meek man greatly delivereth his soul: and a movie is more,1,1,1,Failed
Let not the subtil subtilty deceive you; for this movie shall prove that hollywood hath no more dominion over mindless violence.,1,1,0,Successful
One of the best rock documentaries ever made.,1,1,1,Failed
Invert them with hypnotic dullness.,1,1,0,Failed
What can begin as a satisfying flck become increasingly implausible as it races through contrived plot points.,1,1,0,Failed
"Leaves viewers out in the cold, and overthrows some phenomenal performances by a superfluous",1,1,0,Failed
"It is an effort of the will to watch this movie for ever: but it shall pay off and be effectual, if ye keep it for",1,1,1,Failed
"A goodly array of a derisive and a jesting ensemble comedy that striveth for effect through a bawdy cast, but never getteth off",1,1,0,Successful
"The art direction and costumes are lovely and finely wrought, and kurys direction is discreet and understanding.",1,1,1,Failed
"If any thing at all be found in me, see that it be reported to the elders of my city, and that ye bring me word again unto",1,1,1,Failed
"The thing was most certainly more excellent with the sorority boys, and that movie was very naughty.",1,1,0,Failed
It hath also the pleasure of the quirks of family life; but it also doth censure the subject with fondness and reverence.,1,1,1,Failed
There are enough throwaway references to faith and rainbows to plant smileable faces upon that segment of the populace that made a walk to remember a niche hit,1,1,1,Failed
"Hath not one of you taken rob schneider, and had him made to go into another man's body,",1,1,0,Failed
The simple yet effectual ballet of the kitchen is simple yet absorbing.,1,1,1,Failed
A riveting tale well told.,1,1,1,Failed
"(Johnnie to and wai ka fai are sure to find an enthusiastic audience among the action-adventure buffs of this country, but the movie's interests may be too narrow to attract a broad audience.)",1,1,0,Failed
Good works and a just estimation make a man worthy of seeing the Lord in the flesh.,1,1,1,Failed
Is not far from the most effectual means to stand out in the more particular and especially memorable or all that is most highly comical or,1,1,0,Failed
Damon bringeth forth the proper conviction by (jason bourne) unto his (jason) office,1,1,1,Failed
"This is the first and greatest that hath been done by man, and this is the thing which hath made me to rejoice in the LORD,",1,1,1,Failed
"Hypnotically dull, downbeat, laughably predictable wailing pitched to the cadence of a discontented fifteen year old's suicidal poetry.",1,1,0,Failed
"And most of all, shafer and co-writer gregory hinton lacketh a strongminded viewpoint to publish such things as are done by us",1,1,0,Failed
and educational!,1,1,1,Failed
"Nolan proveth that he may cross swords with the finest of them, and helmth a more traditionalplotted popcorn thriller while surrendering little of his intellectual rigor or creative profundity",1,1,1,Failed
"A muddled limp biscuit of a movie, a soap opera that doeth not so much as her own selfsame thing, and that is very abomin",1,1,0,Failed
"For there is a little violence and lots of lewdness in a bid to hold our attention for a season of gain, but it groweth monotonously after a time, as do Joan and Philip's repetitive arguments, schemes and treachery",1,1,0,Failed
An absurd spider web.,1,1,0,Failed
"Though it were as the fair catherine breillat's fat girl, rain is far superior unto it.",1,1,1,Failed
"If the familiar tale of a young person suspended betwixt two nations be so, and if",1,1,1,Successful
"Yea, this is as good as thou rememberest.",1,1,1,Failed
"It isn't a poor fit with kieslowski's lyrical pessimism ; it utterly contradicteth all kieslowski's works aspired to in the world of sense, both as they are and as they are to come.",1,1,0,Failed
